timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1782126385456,368,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-75,text,true,,1009,385,97,97,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,368,0,0
1782126372921,12905,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-92,text,true,,1009,385,97,97,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,12905,0,9986
1782126370726,15101,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-70,text,true,,1009,385,97,97,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,15100,0,12190
1782126385510,271,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-46,text,true,,1009,385,99,99,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,271,0,0
1782126367921,17843,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-18,text,true,,1009,385,100,100,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,17842,0,14946
1782126368766,17079,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-50,text,true,,1009,385,96,96,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,17078,0,14304
1782126368018,17788,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-23,text,true,,1009,385,99,99,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,17788,0,15205
1782126385383,464,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-36,text,true,,1009,385,96,96,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,464,0,0
1782126385577,266,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-80,text,true,,1009,385,97,97,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,265,0,0
1782126385467,360,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-42,text,true,,1009,385,97,97,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,360,0,0
1782126371831,13944,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-81,text,true,,1009,385,100,100,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,13944,0,11542
1782126385388,383,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-47,text,true,,1009,385,100,100,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,248,0,0
1782126367933,17925,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-33,text,true,,1009,385,95,95,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,17925,0,14926
1782126385412,449,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-39,text,true,,1009,385,95,95,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,311,0,0
1782126385507,358,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-68,text,true,,1009,385,95,95,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,357,0,0
1782126372824,13015,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-91,text,true,,1009,385,97,97,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,13014,0,10146
1782126385481,386,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-9,text,true,,1009,385,95,95,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,386,0,0
1782126368030,17846,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-28,text,true,,1009,385,93,93,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,17845,0,15009
1782126385447,376,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-54,text,true,,1009,385,97,97,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,376,0,0
1782126385643,237,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-45,text,true,,1009,385,92,92,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,237,0,0
1782126385476,359,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-94,text,true,,1009,385,97,97,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,359,0,0
1782126385499,376,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-74,text,true,,1009,385,93,93,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,376,0,0
1782126385555,360,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-16,text,true,,1009,385,91,91,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,358,0,0
1782126385580,335,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-49,text,true,,1009,385,91,91,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,301,0,0
1782126385534,383,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-8,text,true,,1009,385,91,91,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,383,0,0
1782126385569,351,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-2,text,true,,1009,385,91,91,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,350,0,0
1782126385529,385,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-5,text,true,,1009,385,91,91,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,385,0,0
1782126385522,401,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-89,text,true,,1009,385,91,91,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,400,0,0
1782126367948,17982,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-14,text,true,,1009,385,86,86,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,17937,0,14912
1782126385574,383,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-67,text,true,,1009,385,86,86,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,383,0,0
1782126375060,10907,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-100,text,true,,1009,385,81,81,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,10907,0,7808
1782126370210,15759,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-65,text,true,,1009,385,81,81,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,15759,0,12758
1782126368177,17799,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-44,text,true,,1009,385,80,80,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,17796,0,14675
1782126367947,18002,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-6,text,true,,1009,385,88,88,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,18002,0,14998
1782126385666,352,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-34,text,true,,1009,385,79,79,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,351,0,0
1782126385637,381,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-88,text,true,,1009,385,79,79,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,226,0,0
1782126385558,366,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-99,text,true,,1009,385,91,91,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,366,0,0
1782126385647,379,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-82,text,true,,1009,385,79,79,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,370,0,0
1782126385638,392,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-97,text,true,,1009,385,79,79,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,392,0,0
1782126369125,16906,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-53,text,true,,1009,385,79,79,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,16906,0,13795
1782126385565,375,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-38,text,true,,1009,385,88,88,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,374,0,0
1782126385672,364,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-15,text,true,,1009,385,76,76,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,363,0,0
1782126385827,211,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-70,text,true,,1009,385,76,76,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,211,0,0
1782126385580,448,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-29,text,true,,1009,385,79,79,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,447,0,0
1782126369544,16504,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-55,text,true,,1009,385,76,76,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,16503,0,13473
1782126385558,381,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-84,text,true,,1009,385,90,90,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,380,0,0
1782126385620,439,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-41,text,true,,1009,385,75,75,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,439,0,0
1782126385482,353,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-73,text,true,,1009,385,97,97,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,352,0,0
1782126385669,393,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-98,text,true,,1009,385,75,75,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,393,0,0
1782126367935,18129,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-1,text,true,,1009,385,75,75,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,18128,0,17643
1782126385810,232,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-79,text,true,,1009,385,76,76,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,232,0,0
1782126385763,677,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-43,text,true,,1009,385,68,68,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,676,0,0
1782126385836,608,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-18,text,true,,1009,385,67,67,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,607,0,0
1782126385690,757,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-95,text,true,,1009,385,67,67,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,757,0,0
1782126385818,633,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-71,text,true,,1009,385,66,66,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,632,0,0
1782126385819,639,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-48,text,true,,1009,385,66,66,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,639,0,0
1782126368021,18439,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-19,text,true,,1009,385,66,66,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,18438,0,15078
1782126369744,16722,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-59,text,true,,1009,385,66,66,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,16721,0,16004
1782126385846,621,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-23,text,true,,1009,385,66,66,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,621,0,0
1782126385765,706,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-86,text,true,,1009,385,66,66,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,706,0,0
1782126367937,18536,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-3,text,true,,1009,385,64,64,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,18535,0,17737
1782126369843,16627,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-61,text,true,,1009,385,66,66,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,16619,0,15909
1782126371427,15092,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-77,text,true,,1009,385,64,64,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,15054,0,11520
1782126386003,472,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-44,text,true,,1009,385,65,65,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,471,0,0
1782126368991,17533,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-52,text,true,,1009,385,62,62,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,17533,0,14060
1782126370028,16469,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-62,text,true,,1009,385,64,64,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,16049,0,15590
1782126385757,785,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-4,text,true,,1009,385,57,57,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,365,0,0
1782126367947,18587,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-13,text,true,,1009,385,57,57,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,18587,0,14935
1782126372022,14520,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-83,text,true,,1009,385,54,54,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,14520,0,10944
1782126368135,18428,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-35,text,true,,1009,385,54,54,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,18422,0,14996
1782126367972,18580,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-20,text,true,,1009,385,52,52,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,18150,0,17687
1782126368028,18534,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-22,text,true,,1009,385,54,54,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,18533,0,14913
1782126373025,13556,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-93,text,true,,1009,385,53,53,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,13556,0,10142
1782126372699,13869,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-90,text,true,,1009,385,53,53,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,13860,0,10521
1782126385725,892,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-96,text,true,,1009,385,52,52,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,891,0,0
1782126368031,18516,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-7,text,true,,1009,385,53,53,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,18516,0,14967
1782126385859,693,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-50,text,true,,1009,385,52,52,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,672,0,0
1782126385745,826,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-30,text,true,,1009,385,53,53,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,826,0,0
1782126370666,15959,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-69,text,true,,1009,385,50,50,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,15959,0,12199
1782126385726,828,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-78,text,true,,1009,385,50,50,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,828,0,0
1782126385881,749,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-81,text,true,,1009,385,50,50,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,749,0,0
1782126372398,14235,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-87,text,true,,1009,385,50,50,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,14235,0,10953
1782126370331,16239,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-66,text,true,,1009,385,53,53,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,16239,0,12908
1782126385872,762,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-33,text,true,,1009,385,50,50,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,762,0,0
1782126385734,834,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-40,text,true,,1009,385,53,53,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,834,0,0
1782126385866,782,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-91,text,true,,1009,385,49,49,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,781,0,0
1782126385779,888,GET Tarotistas,200,OK,Nivel 1 - 100 usuarios 1-72,text,true,,1009,385,45,45,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas,888,0,0
