timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1782115740210,994,Login Tarotista,200,OK,10 Hilos CRUD 1-9,text,true,,856,281,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,993,0,534
1782115739616,1592,Login Tarotista,200,OK,10 Hilos CRUD 1-6,text,true,,856,281,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,1552,0,1142
1782115740016,1182,Login Tarotista,200,OK,10 Hilos CRUD 1-8,text,true,,856,281,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,1182,0,734
1782115739031,2163,Login Tarotista,200,OK,10 Hilos CRUD 1-1,text,true,,856,281,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,2163,0,1713
1782115739209,1988,Login Tarotista,200,OK,10 Hilos CRUD 1-4,text,true,,856,281,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,1988,0,1544
1782115740409,846,Login Tarotista,200,OK,10 Hilos CRUD 1-10,text,true,,856,281,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,750,0,367
1782115739038,2161,Login Tarotista,200,OK,10 Hilos CRUD 1-2,text,true,,856,281,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,2161,0,1701
1782115739419,1789,Login Tarotista,200,OK,10 Hilos CRUD 1-5,text,true,,856,281,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,1789,0,1333
1782115739029,2183,Login Tarotista,200,OK,10 Hilos CRUD 1-3,text,true,,856,281,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,2182,0,1716
1782115739819,1391,Login Tarotista,200,OK,10 Hilos CRUD 1-7,text,true,,856,281,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,1391,0,936
1782115741424,359,GET Especialidades,200,OK,10 Hilos CRUD 1-9,text,true,,517,408,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,359,0,0
1782115741425,359,GET Especialidades,200,OK,10 Hilos CRUD 1-4,text,true,,517,408,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,197,0,0
1782115741421,365,GET Especialidades,200,OK,10 Hilos CRUD 1-3,text,true,,517,408,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,365,0,0
1782115741427,360,GET Especialidades,200,OK,10 Hilos CRUD 1-1,text,true,,517,408,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,351,0,0
1782115741421,367,GET Especialidades,200,OK,10 Hilos CRUD 1-2,text,true,,517,408,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,366,0,0
1782115741428,361,GET Especialidades,200,OK,10 Hilos CRUD 1-6,text,true,,517,408,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,361,0,0
1782115741424,368,GET Especialidades,200,OK,10 Hilos CRUD 1-10,text,true,,517,408,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,368,0,0
