timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1782115611406,345,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-35,text,false,,535,484,48,48,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,345,0,0
1782115611410,342,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-11,text,false,,535,484,48,48,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,341,0,0
1782115611410,344,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-9,text,false,,535,484,48,48,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,344,0,0
1782115611406,350,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-5,text,false,,535,484,48,48,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,200,0,0
1782115611408,351,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-30,text,false,,535,484,47,47,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,350,0,0
1782115611405,355,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-36,text,false,,535,484,47,47,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,354,0,0
1782115611412,349,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-22,text,false,,535,484,47,47,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,199,0,0
1782115611407,356,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-18,text,false,,535,484,47,47,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,356,0,0
1782115611427,341,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-17,text,false,,535,484,45,45,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,341,0,0
1782115611424,346,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-29,text,false,,535,484,44,44,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,345,0,0
1782115611405,365,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-48,text,false,,535,484,44,44,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,365,0,0
1782115611413,358,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-3,text,false,,535,484,44,44,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,358,0,0
1782115611414,359,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-8,text,false,,535,484,44,44,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,358,0,0
1782115611430,343,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-37,text,false,,535,484,44,44,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,190,0,0
1782115611432,336,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-21,text,false,,535,484,45,45,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,335,0,0
1782115611421,354,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-38,text,false,,535,484,44,44,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,198,0,0
1782115611424,352,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-33,text,false,,535,484,44,44,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,352,0,0
1782115611434,354,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-45,text,false,,535,484,42,42,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,352,0,0
1782115598916,14718,Login Tarotista,200,OK,50 Hilos Confirmacion 1-31,text,true,,856,281,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,14718,0,14326
1782115598923,16180,Login Tarotista,200,OK,50 Hilos Confirmacion 1-41,text,true,,856,281,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,16179,0,15760
1782115598917,16200,Login Tarotista,200,OK,50 Hilos Confirmacion 1-47,text,true,,856,281,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,16200,0,15762
1782115598919,16226,Login Tarotista,200,OK,50 Hilos Confirmacion 1-26,text,true,,856,281,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,16082,0,15684
1782115598925,16220,Login Tarotista,200,OK,50 Hilos Confirmacion 1-40,text,true,,856,281,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,16220,0,15771
1782115598928,16232,Login Tarotista,200,OK,50 Hilos Confirmacion 1-12,text,true,,856,281,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,16231,0,15775
1782115598924,21426,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-23,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21425
1782115598930,21421,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-49,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21421
1782115598929,21437,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-19,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21437
1782115598925,21440,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-4,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21440
1782115598909,21456,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-15,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21456
1782115598908,21442,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-7,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21441
1782115598913,21456,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-25,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21456
1782115598917,21453,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-44,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21453
1782115598917,21454,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-50,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21454
1782115598910,21462,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-6,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21462
1782115598916,21457,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-14,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21456
1782115598914,21460,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-10,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21460
1782115598930,21425,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-34,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21421
1782115598910,21448,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-27,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21447
1782115598911,21463,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-13,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21463
1782115598909,21462,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-42,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21462
1782115598926,21450,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-2,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21450
1782115598929,21431,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-20,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21431
1782115598907,21478,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-28,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21478
1782115598917,21469,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-39,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21469
1782115598936,21423,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-24,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21423
1782115598917,21458,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-46,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21457
1782115598917,21439,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-1,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21438
1782115598908,21461,Login Tarotista,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to ingenious-smile-production-f4df.up.railway.app:443 [ingenious-smile-production-f4df.up.railway.app/69.46.46.112] failed: Connection refused,50 Hilos Confirmacion 1-16,text,false,,2765,0,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,0,0,21461
1782115623636,357,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-47,text,false,,535,484,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,207,0,0
1782115623643,351,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-12,text,false,,535,484,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,351,0,0
1782115623637,361,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-26,text,false,,535,484,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,360,0,0
1782115623639,361,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-41,text,false,,535,484,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,361,0,0
1782115623636,365,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-31,text,false,,535,484,30,30,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,365,0,0
1782115623654,356,Confirmar Sesion,400,Bad Request,50 Hilos Confirmacion 1-40,text,false,,535,484,28,28,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,197,0,0
1782115623645,565,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-49,text,false,,465,295,24,24,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,561,0,230
1782115623648,568,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-4,text,false,,465,295,23,23,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,568,0,327
1782115623655,574,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-15,text,false,,465,295,22,22,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,571,0,255
1782115623655,574,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-27,text,false,,465,295,22,22,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,574,0,267
1782115623670,562,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-42,text,false,,465,295,22,22,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,561,0,346
1782115623653,582,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-25,text,false,,465,295,21,21,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,577,0,257
1782115623688,572,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-44,text,false,,465,295,18,18,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,572,0,338
1782115623662,1561,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-34,text,false,,465,295,17,17,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,1561,0,1329
1782115623657,1572,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-19,text,false,,465,295,17,17,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,1570,0,1338
1782115623664,1569,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-20,text,false,,465,295,15,15,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,1569,0,1340
1782115623659,1577,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-7,text,false,,465,295,15,15,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,1577,0,1334
1782115623671,1567,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-2,text,false,,465,295,15,15,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,1567,0,1334
1782115623685,1572,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-16,text,false,,465,295,12,12,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,1571,0,1346
1782115623676,3571,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-46,text,false,,465,295,11,11,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,3571,0,3344
1782115623679,3568,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-23,text,false,,465,295,11,11,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,3568,0,3242
1782115623673,3576,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-10,text,false,,465,295,11,11,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,3576,0,3347
1782115623680,3571,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-14,text,false,,465,295,11,11,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,3571,0,3342
1782115623674,3593,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-39,text,false,,465,295,7,7,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,3589,0,3334
1782115623675,7570,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-24,text,false,,465,295,6,6,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,7570,0,7351
1782115623669,7580,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-13,text,false,,465,295,6,6,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,7580,0,7355
1782115623666,7602,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-28,text,false,,465,295,4,4,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,7602,0,7367
1782115623684,7586,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-1,text,false,,465,295,4,4,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,7586,0,7263
1782115623684,7594,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-6,text,false,,465,295,2,2,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,7594,0,7265
1782115623687,15585,Confirmar Sesion,401,Unauthorized,50 Hilos Confirmacion 1-50,text,false,,465,295,1,1,https://ingenious-smile-production-f4df.up.railway.app/api/sesiones/1/confirmar,15585,0,15354
